txn_amount,txn_amount_log,txn_hour,txn_day_of_week,txn_is_weekend,txn_is_night,amount_vs_user_avg_ratio,amount_vs_user_max_ratio,amount_round_number_flag,amount_just_below_limit_flag,vel_txn_count_1m,vel_txn_count_5m,vel_txn_count_1h,vel_txn_count_24h,vel_amount_sum_1h,vel_amount_sum_24h,geo_distance_from_last_txn_km,time_since_last_txn_seconds,geo_speed_kmh,geo_is_impossible_travel,device_is_new,device_is_rooted,device_is_emulator,receiver_is_blacklisted,receiver_is_new,sender_graph_risk_score,is_fraud
136.93,4.926746310087428,5,5,1,1,0.09222360257574376,0.009776300984127167,0,0,0,0,1,33,194.0,48997.11,1.6645413071493,2426.44,2.469605144053626,0,0,0,0,0,1,0.05,0
295.64,5.69251928237749,5,5,1,1,0.07468784800367774,0.004986579718060226,0,0,0,0,3,36,1878.55,142500.29,1.7433835729368443,1628.54,3.8538696394148375,0,0,0,0,0,1,0.05,0
783.85,6.665492616721216,5,5,1,1,0.22955449564438588,0.010189989980959012,0,0,0,0,1,29,529.75,99025.06999999999,4.440066883984808,2527.64,6.323780594683305,0,0,0,0,0,1,0.05,0
246.23,5.510319077443402,5,5,1,1,0.056416522974090895,0.0021266894735392,0,0,0,0,2,33,433.75,144028.55,5.747158473998946,2709.98,7.634658007216365,0,0,0,0,0,1,0.05,0
688.04,6.535299324480918,5,5,1,1,0.5449356461616801,0.04217352661742622,0,0,0,0,3,41,4435.0199999999995,51766.92,5.41077828900478,2278.1,8.550459523470089,0,0,0,0,0,1,0.05,0
987.6,6.896289800872859,5,5,1,1,0.760826808646833,0.10308589656338592,0,0,0,0,1,33,793.93,42836.03,4.20236563322018,3212.59,4.709133838925181,0,0,0,0,0,1,0.05,0
1312.04,7.180100338423681,5,5,1,1,0.4947457620286662,0.027488675932638037,0,0,0,0,3,29,5506.08,76906.48999999999,9.108863798031978,555.02,59.082392837943,0,0,0,0,0,1,0.05,0
1344.49,7.204513537957997,5,5,1,1,0.23694938048599393,0.011418878140597033,0,0,0,0,1,40,840.25,226966.62,3.198791271102298,1342.27,8.579234115318284,0,0,0,0,0,1,0.05,0
143.61,4.974040463626701,5,5,1,1,0.09168696463037641,0.009136071546490524,0,0,0,0,2,35,2144.48,54820.77,3.9845200495777546,1546.47,9.27549333545424,0,0,0,0,0,1,0.05,0
1110.05,7.013060793127408,5,5,1,1,0.2633439756506578,0.01020115964500093,0,0,0,0,0,33,0.0,139101.91,6.1373741525468635,5695.0,3.87963949941505,0,0,0,0,0,1,0.05,0
862.69,6.761213908124968,5,5,1,1,0.9459092664720854,0.36170426863781774,0,0,0,0,3,31,2519.7599999999998,28272.68,4.065599215248451,2354.34,6.216670988427509,0,0,0,0,0,1,0.05,0
232.26,5.452153711262904,5,5,1,1,0.2562099275555564,0.08805665713787429,0,0,0,0,3,40,1533.9,36260.89,5.227799351804798,1397.52,13.466768036591443,0,0,0,0,0,1,0.05,0
2013.51,7.608131268630002,5,5,1,1,0.9647850417135092,0.0821676145719368,0,0,0,0,1,32,125.45,66784.12,9.215145728016209,3418.13,9.705460184620934,0,0,0,0,0,1,0.05,0
304.07,5.7205412584711555,5,5,1,1,0.31355103064420725,0.08384575931879974,0,0,0,0,1,25,2025.09,24244.059999999998,2.129421879934598,3406.68,2.25026088971214,0,0,0,0,0,1,0.05,0
1473.35,7.295972493680748,5,5,1,1,1.66815189602161,0.6186387302653678,0,0,0,0,5,41,2147.58,36212.14,6.961153899357443,762.7,32.85715751630627,0,0,0,0,0,1,0.05,0
223.49,5.413831162760377,5,5,1,1,0.20148392564144177,0.03420332529353429,0,0,0,0,1,29,1416.04,32167.38,10.830505293558339,1187.67,32.82883213081918,0,0,0,0,0,1,0.05,0
1485.39,7.304105640372788,5,5,1,1,1.6423019359431754,0.2859896108096869,0,0,0,0,3,41,1066.04,37082.7,3.542471765204164,2982.72,4.2755935370182225,0,0,0,0,0,1,0.05,0
1473.88,7.296331909532143,5,5,1,1,0.5554129854371218,0.03365897349585349,0,0,0,0,1,30,212.06,79609.95,5.346748027010222,928.84,20.72293710137031,0,0,0,0,0,1,0.05,0
415.7,6.032366538428407,5,5,1,1,0.30852667688244323,0.0745766603936399,0,0,0,0,1,30,962.03,40421.14,4.576507534323757,855.63,19.25531727915749,0,0,0,0,0,1,0.05,0
1906.75,7.553679816169742,5,5,1,1,1.6330000634940327,0.39971783390353527,0,0,0,0,2,29,5661.01,33861.45,7.637325906003927,1365.66,20.13266351918789,0,0,0,0,0,1,0.05,0
2935.74,7.985055401573485,5,5,1,1,3.445570919921807,0.4245902326920045,0,0,0,0,0,27,0.0,23004.89,7.584054439514294,5866.86,4.653698227374006,0,0,0,0,0,1,0.05,0
221.92,5.406812962701336,5,5,1,1,0.12436449059513505,0.01118558535309292,0,0,0,0,2,32,323.66,57101.83,3.007210915319889,2719.36,3.98106881588006,0,0,0,0,0,1,0.05,0
699.05,6.5511517610639345,5,5,1,1,0.6223806278561171,0.05445845755699227,0,0,0,0,3,33,5994.34,37065.18,7.207912162726735,747.6,34.709047332552494,0,0,0,0,0,1,0.05,0
1563.5,7.355321563108937,5,5,1,1,1.1210699985169805,0.06513120594999706,0,0,0,0,6,41,2572.21,57180.64,6.535328012951052,905.21,25.990853886527752,0,0,0,0,0,1,0.05,0
1868.51,7.533431643426666,5,5,1,1,1.948094799108858,0.4695374007091397,0,0,0,0,1,38,166.59,36447.6,7.270611953886239,1753.4,14.92768508839424,0,0,0,0,0,1,0.05,0
311.42,5.744348436402863,5,5,1,1,0.33477403991804,0.07749175738724728,0,0,0,0,2,33,374.81,30697.9,9.158432163061798,2628.1,12.545320112256945,0,0,0,0,0,1,0.05,0
3485.76,8.156728217234978,5,5,1,1,1.2307624019122974,0.07052541001533821,0,0,0,0,2,28,2556.75,79301.48,11.209808650066321,512.73,78.70674846456957,0,0,0,0,0,0,0.05,0
617.99,6.428089117465248,5,5,1,1,0.21456274244786336,0.010220371647171848,0,0,0,0,2,45,1283.6999999999998,129610.34,2.7079010815840667,1398.55,6.970393545960202,0,0,0,0,0,1,0.05,0
318.28,5.766068460740478,5,5,1,1,0.04639172311736343,0.0025247605491330394,0,0,0,0,3,38,2448.99,260706.85,8.514874004619962,2274.83,13.475093267027367,0,0,0,0,0,1,0.05,0
1531.98,7.334968832472294,5,5,1,1,0.2667532174915085,0.017993215811357228,0,0,0,0,0,30,0.0,172291.83,9.521641423879222,4510.88,7.598940589411645,0,0,0,0,0,1,0.05,0
107.13,4.683334206957445,5,5,1,1,0.12945449596271552,0.029245960355657956,0,0,0,0,2,38,2476.5400000000004,31446.88,6.111731302587113,486.12,45.26090818998109,0,0,0,0,0,1,0.05,0
166.23,5.119370110393032,5,5,1,1,0.03138740398547238,0.0012540524914099326,0,0,0,0,2,31,1861.12,164178.28,3.4604504829427176,1006.62,12.375694640076476,0,0,0,0,0,1,0.05,0
2795.09,7.935977291676853,5,5,1,1,2.2379919839801614,0.1713255079836955,0,0,0,1,3,42,1108.96,52454.96,1.0808772921261918,95.08,40.92509730389452,0,0,0,0,0,1,0.05,0
4240.04,8.35256380116791,5,5,1,1,3.252611113494544,0.44758123681152046,0,0,0,0,1,27,26.02,35196.67,4.581125275858641,999.0,16.50855955264375,0,0,0,0,0,1,0.05,0
1470.28,7.293888049190725,5,5,1,1,1.178599771418022,0.31809989896301877,0,0,0,0,0,33,0.0,41166.85,9.267333763988674,5747.18,5.8050037671273955,0,0,0,0,0,1,0.05,0
883.54,6.785067735867292,5,5,1,1,0.8829237711444335,0.22099549774887442,0,0,0,0,3,34,2391.3500000000004,34023.73,0.8407261668380904,673.32,4.495060596175852,0,0,0,0,0,0,0.05,0
158.3,5.070789216916003,5,5,1,1,0.1375319317098914,0.0496574483035535,0,0,0,0,5,35,6710.93,40285.19,4.98423877766474,811.27,22.117494298560363,0,0,0,0,0,1,0.05,0
321.61,5.776444163350788,5,5,1,1,0.3613573240034404,0.08440742111327197,0,0,0,0,1,31,881.76,27590.17,3.875861943603545,2718.32,5.132987653025678,0,0,0,0,0,1,0.05,0
1652.62,7.410722103117832,5,5,1,1,1.2545343861082299,0.2964803476058147,0,0,0,1,2,31,1377.73,40836.84,7.582436681772508,97.9,278.82300361982664,0,0,0,0,0,1,0.05,0
1681.51,7.428042005037624,5,5,1,1,0.606972532184624,0.02388504451412867,0,0,0,0,3,36,1513.6399999999999,99731.62999999999,2.837843320328642,2153.99,4.7429356464900545,0,0,0,0,0,1,0.05,0
1334.41,7.1969936397887215,5,5,1,1,0.322633608773414,0.01672419953735576,0,0,0,0,1,26,600.27,107535.79,6.589308428529721,3468.61,6.838909633169193,0,0,0,0,0,1,0.05,0
375.62,5.931236721557496,5,5,1,1,0.1592786367984239,0.008013483098125806,0,0,0,0,2,40,1237.19,94330.29,7.705160661435717,1454.23,19.074409399591936,0,0,0,0,0,0,0.05,0
1061.38,6.968266953243766,5,5,1,1,0.30046670316648166,0.010235525677535329,0,0,0,0,0,40,0.0,141297.52,2.466505217947334,10114.06,0.877928229080152,0,0,0,0,0,1,0.05,0
1462.23,7.28840159987358,5,5,1,1,0.44151460435227025,0.020963534348982498,0,0,0,0,4,31,2488.03,102667.34,9.154305135769206,396.76,83.06154473427046,0,0,0,0,0,1,0.05,0
1614.74,7.387548335047572,5,5,1,1,0.4603004001278392,0.023943520373952733,0,0,0,0,2,26,658.39,91208.34999999999,4.595102378655779,2421.03,6.832781321652687,0,0,0,0,0,1,0.05,0
192.52,5.265380866301772,5,5,1,1,0.10684545495233408,0.007407951812143085,0,0,0,0,1,31,690.12,55857.5,4.9419044779003665,1697.34,10.481610119623246,0,0,0,0,0,1,0.05,0
1118.14,7.020315812192989,5,5,1,1,1.063558867936732,0.2061843883747218,0,0,0,0,1,30,201.4,31539.58,11.783063829141408,3015.75,14.065830982312548,0,0,0,0,0,1,0.05,0
976.55,6.885049441446499,5,5,1,1,0.469984634104801,0.029195323606043256,0,0,0,2,4,36,1274.71,74802.02,6.690168839861488,256.78,93.79471852753859,0,0,0,0,0,1,0.05,0
1402.21,7.24651774816037,5,5,1,1,0.44159682866327826,0.01875872745510553,0,0,0,0,1,32,238.0,101610.15000000001,10.918978411112441,2611.45,15.052297489902081,0,0,0,0,0,1,0.05,0
427.55,6.060407417344892,5,5,1,1,0.3434026216025188,0.06466116972366065,0,0,0,0,3,37,2134.73,46066.48,8.461415975766014,763.33,39.90554218065273,0,0,0,0,0,1,0.05,0
1617.86,7.3894774768070555,5,5,1,1,1.6938559776757405,0.31727162016672905,0,0,0,0,0,30,0.0,28654.03,5.72551817709159,4750.28,4.339084314509824,0,0,0,0,0,1,0.05,0
2375.55,7.773405135176313,5,5,1,1,0.5642863573931218,0.025063850543042186,0,0,0,0,2,31,2248.91,130504.74999999999,5.873223467507199,987.36,21.41428099480019,0,0,0,0,0,1,0.05,0
690.76,6.5392390746521745,5,5,1,1,0.1273189690634702,0.004634335585445814,0,0,0,0,2,33,871.2700000000001,179039.15,8.578125946752477,474.33,65.10499738222106,0,0,0,0,0,1,0.05,0
2388.95,7.779027724204627,5,5,1,1,0.9423764401065673,0.03626863398899104,0,0,0,0,1,37,2138.58,93796.01000000001,8.175025225341235,2430.41,12.109105381902003,0,0,0,0,0,1,0.05,0
536.73,6.28735657545248,5,5,1,1,0.6350343804905753,0.19235359258582319,0,0,0,0,1,30,1629.08,25355.95,10.270110940007507,2429.84,15.21598104567668,0,0,0,0,0,1,0.05,0
1807.05,7.50000419543699,5,5,1,1,2.3583701116072886,0.8371436910205272,0,0,0,0,2,36,2391.92,27584.22,1.174582288344231,439.89,9.612621878286006,0,0,0,0,0,1,0.05,0
1071.41,6.977663731197104,5,5,1,1,1.1631146081662607,0.2848858233798832,0,0,0,0,2,35,857.6499999999999,32240.46,5.904747908160782,1114.2,19.078345422167306,0,0,0,0,0,1,0.05,0
300.8,5.709764546333749,5,5,1,1,0.2400956325845683,0.06256577934746888,0,0,0,0,3,34,4359.5199999999995,42596.36,3.9782959140819636,567.16,25.251895921248096,0,0,0,0,0,1,0.05,0
63.08,4.160132302760104,5,5,1,1,0.019633837846743597,0.0009768377340585595,0,0,0,0,3,30,3174.35,96384.62,6.590196151415548,1124.63,21.095565781720182,0,0,0,0,0,1,0.05,0
2356.16,7.765212783534185,5,5,1,1,2.2607273830437205,0.8025368797877305,0,0,0,0,5,34,4468.84,35435.25,7.777323830380593,521.6,53.677848522565434,0,0,0,0,0,1,0.05,0
1014.96,6.923589257284665,5,5,1,1,0.2629873274399347,0.017119398425931565,0,0,0,1,4,37,2174.19,142795.93,4.452901534329305,242.75,66.0368507665726,0,0,0,0,0,1,0.05,0
617.0,6.42648845745769,5,5,1,1,0.4638226986991868,0.04546636925618641,0,0,0,0,1,32,1248.36,42567.99,9.479416907500413,1252.37,27.24905648251035,0,0,0,0,0,1,0.05,0
129.67,4.872675061001055,5,5,1,1,0.12174137684049723,0.03694028362571433,0,0,0,0,2,31,3672.65,33018.93,2.2484596791903724,2560.47,3.1613160259973134,0,0,0,0,0,1,0.05,0
2404.42,7.785479803467376,5,5,1,1,1.5171985767254637,0.24702166918028612,0,0,0,0,0,28,0.0,44373.73,4.1551332417712175,4516.12,3.3122414086375875,0,0,0,0,0,1,0.05,0
507.38,6.2312291994384275,5,5,1,1,0.48359715968399253,0.14906981936985111,0,0,0,0,3,31,2603.07,32524.55,11.263879708683902,1016.18,39.904315132419505,0,0,0,0,0,1,0.05,0
1112.15,7.014949113084253,5,5,1,1,0.9512571415741454,0.22185052642497796,0,0,0,0,0,24,0.0,28059.29,2.145736209027207,6659.52,1.1599410096370226,0,0,0,0,0,1,0.05,0
2893.98,7.970733481520365,5,5,1,1,1.7941158425461463,0.2973173447959859,0,0,1,1,1,29,2404.42,46778.15,7.262198944160856,2.64,9902.998560219348,1,0,0,0,0,1,0.05,0
1787.49,7.489126967405834,5,5,1,1,0.5047160124399211,0.026540024139307773,0,0,0,0,1,26,2468.09,92080.97,3.8842290323387063,2351.2,5.947271400314453,0,0,0,0,0,1,0.05,0
358.77,5.885464938384792,5,5,1,1,0.1721251439293786,0.012699126242630934,0,0,0,0,0,36,0.0,75036.8,5.619537020761404,5540.11,3.651612201696547,0,0,0,0,0,1,0.05,0
75.82,4.341465022917759,5,5,1,1,0.014155904139007415,0.000805503002735013,0,0,0,0,1,21,522.88,112477.45,2.196175862648353,2690.75,2.938300884710237,0,0,0,0,0,1,0.05,0
75285.36,11.2290542552815,5,5,1,1,20.904699253370417,1.2044936830980035,0,0,0,0,3,34,3414.15,122446.26,3.477145506848126,572.74,21.855857500180278,0,0,1,0,0,1,0.05,1
271.51,5.607675310677678,5,5,1,1,0.07669654849995268,0.0036005468386042377,0,0,0,0,0,34,0.0,120361.87000000001,2.311405933801833,4538.14,1.8335841031097757,0,0,0,0,0,1,0.05,0
214.87,5.374676374646786,5,5,1,1,0.2611369821107564,0.06458623270521542,0,0,0,0,1,35,534.98,28798.87,5.367238454504697,1882.34,10.264914115524778,0,0,0,0,0,1,0.05,0
169.95,5.141371116085311,5,5,1,1,0.08850643737054595,0.007138551749774754,0,0,0,0,4,29,3471.33,55685.78,6.755210581095556,733.45,33.15666792820778,0,0,0,0,0,1,0.05,0
2882.66,7.9668155996381325,5,5,1,1,3.0177286204707974,0.7187244440011967,0,0,0,0,2,43,1105.0900000000001,41075.39,8.353197842102048,1810.62,16.608406088283225,0,0,0,0,0,1,0.05,0
590.92,6.383371490617296,5,5,1,1,0.6317151538942439,0.18147701133540323,0,0,0,0,0,25,0.0,23385.54,2.0535235312915874,5291.25,1.397152792374149,0,0,0,0,0,1,0.05,0
558.81,6.327597440444489,5,5,1,1,0.508319859186639,0.19785017047808215,0,0,0,0,4,32,3264.7200000000003,35178.48,7.767745216357189,473.85,59.014208671279675,0,0,0,0,0,1,0.05,0
1203.71,7.0939941530601365,5,5,1,1,0.9748668810797962,0.317574769412609,0,0,0,0,1,34,2471.63,41981.26,8.653235165679678,2807.72,11.094997576840584,0,0,0,0,0,1,0.05,0
83.28,4.434144588935989,5,5,1,1,0.04254671194043799,0.0033920658732023946,0,0,0,0,6,41,3517.05,80252.5,8.330011606208688,1162.62,25.793502418977205,0,0,0,0,0,1,0.05,0
135.55,4.916690847919714,5,5,1,1,0.040168245996469336,0.001467578850017989,0,0,0,0,3,36,2440.96,121484.01999999999,3.885443946857142,921.18,15.18443540750528,0,0,0,0,0,0,0.05,0
119346.66,11.689796025374521,5,5,1,1,18.070563354909734,0.8377248259101536,0,0,0,0,2,38,1213.94,250970.21000000002,8.42218098457944,2163.35,14.015231721397825,0,1,0,1,0,1,0.05,1
829.67,6.722232604072274,5,5,1,1,0.8174050522968781,0.2127364429139562,0,0,0,0,2,38,1071.75,38570.18,3.794104966009064,1008.47,13.544059692041044,0,0,0,0,0,1,0.05,0
691.94,6.540943415355051,5,5,1,1,0.7709428862281543,0.16455328944865114,0,0,0,0,0,30,0.0,26925.73,8.041458313938694,4670.4,6.198451937773917,0,0,0,0,0,1,0.05,0
89.62,4.506674939238992,5,5,1,1,0.07472101763322636,0.023830479720692525,0,0,0,0,0,25,0.0,29984.87,6.944517199096271,3975.05,6.289294956477674,0,0,0,0,0,1,0.05,0
629.39,6.446338675473689,5,5,1,1,0.33546199097862256,0.017736360341837565,0,0,0,0,3,31,612.54,58161.85,2.044347315549702,847.7,8.681904371804798,0,0,0,0,0,1,0.05,0
231.15,5.447383714465931,5,5,1,1,0.19387332882280914,0.048456681424833975,0,0,0,1,2,30,2797.52,35768.2,10.148830071798994,229.4,159.266731728319,0,0,0,0,0,1,0.05,0
438.48,6.08559220983268,5,5,1,1,0.5452947143018145,0.15715678403486638,0,0,0,0,2,32,2218.83,25731.7,5.099290968615662,504.04,36.4206163935727,0,0,0,0,0,1,0.05,0
950.16,6.857682292347697,5,5,1,1,0.9019294672132651,0.1752089706638933,0,0,0,1,2,31,1319.5400000000002,32657.72,2.76418971069628,121.1,82.17244391830396,0,0,0,0,0,1,0.05,0
1558.48,7.352107711342345,5,5,1,1,0.2439571409318651,0.011072509777645378,0,0,0,0,1,42,763.23,268310.08,5.580064595753698,1215.75,16.52332514473643,0,0,0,0,0,1,0.05,0
688.57,6.536068214922901,5,5,1,1,0.6808628939112683,0.21702965928073883,0,0,0,0,1,26,835.63,26294.31,9.753296955182037,3024.89,11.607651530685525,0,0,0,0,0,1,0.05,0
2123.04,7.661075214576216,5,5,1,1,0.40162129942645614,0.014243557561707223,0,0,0,1,3,34,1562.03,179729.91,12.293087377140965,113.0,391.63818192661483,0,0,0,0,0,1,0.05,0
326.86,5.79258668799831,5,5,1,1,0.09059419835792444,0.004927494851426668,0,0,0,0,2,26,498.09000000000003,93806.89,7.752876793431972,1970.57,14.163595536497105,0,0,0,0,0,1,0.05,0
212.19,5.362183786876451,5,5,1,1,0.052623491093063114,0.002659383472719418,0,0,0,1,1,27,1334.41,108870.2,6.007633208447814,173.35,124.7619241442869,0,0,0,0,0,1,0.05,0
199.53,5.300963861488942,5,5,1,1,0.12309625358334123,0.019063970786349384,0,0,0,0,3,33,4456.19,53490.58,4.327415743938531,370.58,42.03868713416458,0,0,0,0,0,1,0.05,0
2256.76,7.722128450309451,5,5,1,1,0.5329350261389098,0.02659328637239604,0,0,0,0,2,28,3228.13,118568.45,4.340044331148629,490.7,31.840553478979146,0,0,0,0,0,1,0.05,0
93.05,4.54382655574704,5,5,1,1,0.0995360821640674,0.023686669025575494,0,0,0,0,1,32,408.77,29914.78,11.004654998461916,1652.88,23.968320745887723,0,0,0,0,0,1,0.05,0
2462.23,7.809228775815111,5,5,1,1,1.0453249601250272,0.05334920226342424,0,0,0,0,2,33,1378.3,77730.46,10.078712505818395,2944.75,12.321373638151362,0,0,0,0,0,1,0.05,0
469.35,6.1534770984179605,5,5,1,1,0.48245329361066763,0.18338569017254314,0,0,0,0,2,35,2111.25,34049.409999999996,6.9535154171876945,2032.34,12.317159285294638,0,0,0,0,0,1,0.05,0
253.76,5.540321925503165,5,5,1,1,0.11828457712890776,0.004556344452889435,0,0,0,0,2,41,4755.889999999999,87958.72,4.07184365039854,1697.7,8.634409578509008,0,0,0,0,0,1,0.05,0
749.06,6.620153203330527,5,5,1,1,0.2377472175358504,0.01284619347527383,0,0,0,0,3,33,4283.75,103971.69,7.198425502794433,1600.28,16.19362349717547,0,0,0,0,0,1,0.05,0
767.31,6.644193297537941,5,5,1,1,0.5000605543520112,0.08818489510007298,0,0,0,0,3,36,3540.1899999999996,55239.63,5.306652520094506,944.66,20.223095158406434,0,0,0,0,0,1,0.05,0
259.81,5.563792172875685,5,5,1,1,0.25821033913234565,0.10450420735925861,0,0,0,0,1,27,2443.03,27167.27,1.6451304831430362,1304.27,4.540831069728608,0,0,0,0,0,1,0.05,0
964.75,6.872905001546391,5,5,1,1,0.35808386622936944,0.01587416244150953,0,0,0,0,0,32,0.0,86214.44,10.014504458110311,5706.34,6.317922880374656,0,0,0,0,0,1,0.05,0
605.97,6.408479366444382,5,5,1,1,0.12748134676652134,0.0071786327723653036,0,0,0,0,4,23,6905.2,109328.23,8.429592257915129,550.02,55.17350665156624,0,0,0,0,0,1,0.05,0
59.81,4.107754249132018,5,5,1,1,0.025358171673752313,0.0012959048453537662,0,0,1,1,3,34,3840.53,80192.69,4.701212392766094,12.35,1370.3938958670396,1,0,0,0,0,1,0.05,0
495.82,6.208227787457905,5,5,1,1,0.2702229653335694,0.015793846063674854,0,0,0,0,5,33,5262.3,60550.22,3.967101166439716,593.46,24.064914567423212,0,0,0,0,0,1,0.05,0
222.33,5.408650498232383,5,5,1,1,0.07395554077161762,0.0033234490384300612,0,0,0,0,1,32,1768.91,96200.5,6.657142249269719,3204.75,7.478184600162567,0,0,0,0,0,1,0.05,0
1751.45,7.468770087831267,5,5,1,1,0.38236326820952893,0.020748578921661483,0,0,1,1,5,24,7511.17,109934.2,3.77796390938286,9.28,1465.5894476054198,1,0,0,0,0,1,0.05,0
184.61,5.223647698211007,5,5,1,1,0.1706260114020449,0.06953950466145589,0,0,0,0,2,23,2688.19,24885.01,4.842021673312446,1568.06,11.116461120062246,0,0,0,0,0,1,0.05,0
686.41,6.532930911880475,5,5,1,1,0.5263726977281337,0.1338472128244977,0,0,0,0,1,35,1366.54,45641.33,8.465119887289973,2001.16,15.228383334787774,0,0,0,0,0,1,0.05,0
996.9,6.905653070890267,5,5,1,1,0.3938474372708581,0.015134766832133436,0,0,0,1,2,38,4527.53,96184.96,7.998304389889875,175.79,163.79712044828236,0,0,0,0,0,1,0.05,0
950.92,6.858480997646898,5,5,1,1,0.8858256553571169,0.28384315972968455,0,0,0,0,3,32,5663.74,34351.5,3.754867887032246,647.18,20.88680798744721,0,0,0,0,0,1,0.05,0
666.36,6.503329630448635,5,5,1,1,0.6746262154612657,0.16255696177828086,0,0,0,0,1,33,2154.48,32595.65,5.0226015647488715,1456.45,12.414683396680926,0,0,0,0,0,1,0.05,0
31.1,3.4688560301359703,5,5,1,1,0.010923361632345951,0.00046596625894868726,0,0,0,0,0,36,0.0,102495.92,7.422144341747433,4527.95,5.901063313484195,0,0,0,0,0,1,0.05,0
290.17,5.6739072890373805,5,5,1,1,0.3191037139306641,0.07386524181785321,0,0,1,1,2,33,501.82,30007.829999999998,1.028230043148544,53.31,69.43590612145485,0,0,0,0,0,0,0.05,0
71112.64,11.172034439867305,5,5,1,1,77.97106676315379,17.69521368584759,0,0,0,0,3,34,686.23,31009.32,2.5668393286409734,321.4,28.751156139102378,0,1,1,0,0,1,0.05,1
103.08,4.64515983420425,5,5,1,1,0.09312833294914906,0.02694141262075022,0,0,0,0,3,35,5347.5599999999995,38740.09,4.014901905303691,640.97,22.54964640949387,0,0,0,0,0,1,0.05,0
559.43,6.32870434622058,5,5,1,1,0.5218086406280023,0.17274888833992094,0,0,0,0,1,40,253.19,42883.92,9.037892392593164,666.75,48.79851910511495,0,0,0,0,0,1,0.05,0
1271.44,7.148691596036008,5,5,1,1,1.0417991827217403,0.3257621759839302,0,0,0,0,4,35,4535.719999999999,42714.95,7.477138237659718,2069.55,13.006546184230864,0,0,0,0,0,1,0.05,0
3324.95,8.109510626567115,5,5,1,1,1.6817751720006777,0.13360182681647975,0,0,0,0,2,28,1448.6399999999999,55357.34,6.4202176245985205,1963.08,11.773734869977114,0,0,0,0,0,1,0.05,0
1168.98,7.0647419336286035,5,5,1,1,0.9537764271574156,0.24314542799735428,0,0,0,1,4,35,4660.32,42897.159999999996,9.33315971308022,215.03,156.25435970371015,0,0,0,0,0,1,0.05,0
594.82,6.389938608027292,5,5,1,1,0.22515763222851695,0.009787270591820368,0,0,0,1,1,33,964.75,87179.19,4.040523631928543,69.0,210.80992862235877,0,0,0,0,0,1,0.05,0
68.59,4.2426208788567585,5,5,1,1,0.07699020228715892,0.016311689052927972,0,0,0,1,1,31,691.94,27617.670000000002,3.3623195964332986,152.32,79.4665871005769,0,0,0,0,0,1,0.05,0
194.37,5.274895196603544,5,5,1,1,0.1480441569826016,0.049590129428783554,0,0,0,0,3,33,2107.47,43326.33,10.523798026548167,762.44,49.69003842344761,0,0,0,0,0,1,0.05,0
411.82,6.023011662606112,5,5,1,1,0.27202609874296185,0.02874081828491669,0,0,0,0,3,35,2413.14,52986.46,2.1637067324680417,546.9,14.242721223047997,0,0,0,0,0,1,0.05,0
345.17,5.846929983874686,5,5,1,1,0.15608493431834541,0.010983430189175162,0,0,0,0,3,31,31881.59,68554.15,8.22667821593951,894.62,33.10460483488211,0,0,0,0,0,1,0.05,0
876.98,6.77762381433239,5,5,1,1,0.5024128890382039,0.03299463834305199,0,0,0,0,3,28,1378.5,48875.020000000004,6.214922195179047,1515.49,14.763357001791215,0,0,0,0,0,1,0.05,0
1700.88,7.439488801359809,5,5,1,1,0.5801492733311597,0.019681960586552236,0,0,0,0,4,46,5030.56,134862.67,9.564265763559169,2173.32,15.842746005564301,0,0,0,0,0,1,0.05,0
49.82,3.928289977892018,5,5,1,1,0.05569731513482152,0.02068318442990468,0,0,0,0,0,29,0.0,25939.85,3.0115112369733144,5483.77,1.9770049533630933,0,0,0,0,0,1,0.05,0
1995.99,7.599396325892011,5,5,1,1,1.7336309588434295,0.4646256555654099,0,0,0,0,2,32,2250.44,36842.72,4.800424319203152,1733.2,9.970879038271029,0,0,0,0,0,1,0.05,0
310.17,5.740339386629081,5,5,1,1,0.08933034745281118,0.0029911558531356655,0,0,0,1,1,41,1061.38,142358.9,3.051385535729092,288.32,38.09998587897035,0,0,0,0,0,1,0.05,0
2841.42,7.952411080989409,5,5,1,1,0.6198569224213532,0.04018768452875555,0,0,0,0,1,21,360.72,96263.86,6.241397881959148,2361.51,9.514688642035363,0,0,0,0,0,1,0.05,0
5344.72,8.584051519719283,5,5,1,1,5.009560372817049,1.5571605459816162,0,0,0,0,3,25,1786.12,26672.6,3.0471015813838482,1624.41,6.752953806601691,0,0,0,0,0,1,0.05,0
1874.32,7.536534590509279,5,5,1,1,1.6430398024621402,0.48179937022042285,0,0,0,0,1,25,125.34,28519.09,6.508637087091192,3433.75,6.823762217263427,0,0,0,0,0,1,0.05,0
576.93,6.359452754071865,5,5,1,1,0.25242746574716374,0.011328021149252318,0,0,0,0,1,37,430.84,84564.53,3.5795467830646226,1002.11,12.85923543227055,0,0,0,0,0,1,0.05,0
3164.01,8.059911494130947,5,5,1,1,2.8486305691920633,0.24648752491938936,0,0,0,0,4,34,6693.39,37764.229999999996,3.5958637597556833,406.68,31.83119291610224,0,0,0,0,0,1,0.05,0
50.36,3.9388596593817056,5,5,1,1,0.05893921823152832,0.0095094943879632,0,0,0,0,3,23,3251.09,19652.11,4.846437131589219,2383.81,7.3190286447834305,0,0,0,0,0,1,0.05,0
